barcode,category,description,name,pages,price,publishing_affiliate,seller,size,subcategory,url
sachsapphathanh-893535261457-dukien02.08,Truyện Tranh/Manga,"Siêu đạo chích Kaito Kid gửi thiệp thông báo tới gia tộc tài phiệt Onoe ở Hakodate, Hokkaido! Lần này, mục tiêu hắn nhắm đến là thanh kiếm của phó cục trưởng Shinsengumi – Hijikata Toshizo – mà gia tộc này đang cất giữ. Tại sao Kid, vốn chăm chăm săn tìm viên ngọc Big Jewel, giờ lại muốn trộm kiếm? Tình cờ, Conan cũng có mặt tại Hakodate để cổ vũ Hattori Heiji thi đấu kiếm đạo. Heiji bất ngờ đụng độ và giao chiến quyết liệt với Kid...",[Tiểu thuyết] Thám Tử Lừng Danh Conan - Ngôi Sao 5 Cánh 1 Triệu Đô,216,"55,000",,Phương Nam Online,19 x 13 x 1.2,Manga,https://nhasachphuongnam.com/tieu-thuyet-tham-tu-lung-danh-conan-ngoi-sao-5-canh-1-trieu-do.html
893535261366,Truyện Tranh/Manga,"Thử thách gan dạ, trượt tuyết rồi bóng ném... Học viện Yuei cũng tổ chức chơi những trò ngập tràn “hương vị” trường học thông thường như thế này luôn! Thú vị quá nhỉ.",Học Viện Siêu Anh Hùng - Team Up Mission - Tập 4,184,"30,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/hoc-vien-sieu-anh-hung-team-up-mission-tap-4.html
893535261368,Truyện Tranh/Manga,"Hai chiến binh Saiya là Vegeta và Nappa đã đổ bộ xuống Địa Cầu như lời cảnh báo của Raditz! Krillin và các bạn ra nghênh chiến với chúng nhưng do kẻ địch quá mạnh nên từng người đã dần ngã xuống. Goku lúc này đang trên đường trở lại trần gian, liệu anh có ứng cứu kịp thời!? Tình thế nguy cấp làm phiên bản SD bỗng trở nên căng thẳng hơn bao giờ hết!!",Dragon Ball SD - 7 Viên Ngọc Rồng Nhí - Tập 6,192,"75,000",,Phương Nam Online,19 x 13 x 1,Manga,https://nhasachphuongnam.com/dragon-ball-sd-7-vien-ngoc-rong-nhi-tap-6.html
893535260423,Truyện Tranh/Manga,"“Bên cạnh Maruko, cuộc sống của các cô bé cậu bé khác cũng diễn ra song hành. Thi thoảng tôi để cả những cô bé cậu bé ấy tỏa sáng, tôi làm cái nọ cái kia và tận hưởng việc vẽ truyện tranh mỗi ngày,” tác giả Sakura chia sẻ trong niềm hân hoan khi tập 10 ra mắt. Nhóc Maruko, bộ truyện quốc dân được độc giả vô cùng yêu thích, lại tăng thêm sức mạnh nữa rồi!!",Nhóc Maruko - Tập 10,164,"40,000",,Phương Nam Online,18 x 13 x 1,Manga,https://nhasachphuongnam.com/nhoc-maruko-tap-10.html
893535260662,Truyện Tranh/Manga,"Vui nhộn nhưng không kém phần kịch tính, phần tiếp theo của series tuổi thơ Ninja Hattori - Tân Ninja Hattori sẵn sàng đón một mùa hè đầy lí thú cùng các bạn độc giả!! Tiếp tục với những câu chuyện thú vị về Hattori, Kenichi và những người bạn Ninja, trọn bộ 8 tập của Tân Ninja Hattori sẽ chính thức lên kệ.",Tân Ninja Hattori - Tập 4,180,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/tan-ninja-hattori-tap-4.html
893535261013,Tuổi Mới Lớn,TRUYỆN TRANH CHUYỂN THỂ TỪ BỘ LIGHT-NOVEL “CHÚA TỂ BÓNG TỐI” RẤT ĐƯỢC YÊU THÍCH!!,Chúa Tể Bóng Tối - Tập 4 (Manga),144,"40,000",,Phương Nam Online,18 x 13 x 0.8,Truyện Tranh,https://nhasachphuongnam.com/chua-te-bong-toi-tap-4-manga.html
893523524132,Văn Học,,Bất Thường,440,"188,000",Nhã Nam,Phương Nam Online,20.5 x 14 x 2.2,Văn Học Đương Đại,https://nhasachphuongnam.com/bat-thuong.html
893523524202,Văn Học,"""Haiku trao tặng cho ta một niềm vui lặng lẽ, như một làn hương nhẹ bay đi.",Ba Nghìn Thế Giới Thơm,420,"220,000",Nhã Nam,Phương Nam Online,24 x 15.5 x 2.2,Truyện Ngắn/Tản Văn,https://nhasachphuongnam.com/ba-nghin-the-gioi-thom.html
893506992373,Văn Học,", tập truyện ngắn viết cho thiếu nhi . Tác phẩm xoay quanh những câu chuyện xảy ra suốt mười hai tháng trong năm tuổi đầu tiên (12 tuổi) của ba cậu bé Đàm Tử Duệ, Nhược An, Trương Vỹ. Ba cậu bé mỗi người một cá tính khác nhau: Đàm Tử Duệ cậu bé thông minh có tâm hồn nhạy cảm, yêu văn thơ; Nhược An mê hội họa và tính tình ôn hòa, hiểu chuyện, luôn xuất sắc trong mọi mặt; Trương Vỹ là cậu bé bề ngoài tính tình cục cằn, nóng nảy, không có thành tích gì đặc biệt, thậm chí có thể coi là học sinh cá biệt nhưng lại là người trượng nghĩa khí. Ba cậu bé, vượt qua khúc mắc hiểu lầm ban đầu để trở thành những người bạn tốt. Tình bạn của các cậu thật hồn nhiên trong sáng và nhiều dự định cho tương lai.",12 Khúc Ca Của Sự Sống,172,"68,000",,Phương Nam Online,20.5 x 13.5 x 1,Truyện Ngắn/Tản Văn,https://nhasachphuongnam.com/12-khuc-ca-cua-su-song.html
893523524191,Thể Loại Khác,"Chúng ta dành quá nhiều thời gian để theo đuổi hạnh phúc — cố gắng sở hữu, trải nghiệm, suy ngẫm xem làm thế nào để đạt được — nhưng hạnh phúc là thứ khó nắm bắt và không kéo dài. Dựa trên những lời dạy của Đức Phật, tác giả nêu lên: “Khổ đau không phải là vấn đề cần giải quyết mà hơn hết là sự thật cần được thừa nhận.”",Hạnh Phúc Không Quan Trọng Đến Thế,144,"100,000",Nhã Nam,Phương Nam Online,20.5 x 14 x 0.8,Tâm Lý/Giáo Dục,https://nhasachphuongnam.com/hanh-phuc-khong-quan-trong-den-the.html
893506992380,Văn Học," – Cuốn sách mới nhất của Rainer Zitelmann khám phá cách những người khuyết tật đạt được những điều phi thường trong cuộc sống và đặt ra những cột mốc mà dường như ngay cả với hầu hết những người không khuyết tật cũng không dễ thực hiện được. Zitelmann lập hồ sơ về 20 cá nhân độc đáo, tất cả đều đạt được thành tích cao hơn nhiều so với mức trung bình, thường gần như là siêu nhân, mặc dù việc khuyết tật của họ được cho là mang lại ít cơ hội cho họ và khiến họ, ở nhiều khía cạnh, phụ thuộc vào những người xung quanh. Zitelmann biết cách kết hợp tài năng kép của một nhà báo kể chuyện thú vị và khả năng phân tích nhạy bén của một nhà khoa học để cung cấp những hiểu biết quan trọng về câu chuyện thành công của những người đàn ông và phụ nữ này, những người đã phải đạt được nhiều thành tích hơn so với những người không bị khuyết tật - nhưng không bao giờ muốn để được đối xử khác với những người bình thường.",Sống Mãnh Liệt,400,"186,000",,Phương Nam Online,23.5 x 15.5 x 2,Hồi Ký/Bút Ký/Chân Dung Nhân Vật,https://nhasachphuongnam.com/song-manh-liet.html
893506992343,Truyện Tranh/Manga,"6 truyền thuyết không-thể-không-biết của Ba Lan gồm: Nàng tiên cá Vác-xa-va; Hai con dê húc nhau ở Po-dơ-nan; Cá thờn bơn vênh mặt; Rồng Va-ven khác thường; Hoa dương xỉ thần kì và Ổ bánh mì khiến nhà vua mê tít là 1 bộ sách giới thiệu văn học – văn hóa thế giới dành cho thiếu nhi, rất phù hợp với nhóm đề tài đạo đức hướng tới tự nhiên, xã hội; tìm hiểu lịch sử các nước thế giới thuộc danh mục sách của trường mầm non và tiểu học.",Những Truyền Thuyết Không Thể Không Biết Của Ba Lan - Hoa Dương Xỉ Thần Kì,24,"34,000",,Phương Nam Online,19 x 19 x 0.5,Truyện Tranh,https://nhasachphuongnam.com/nhung-truyen-thuyet-khong-the-khong-biet-cua-ba-lan-hoa-duong-xi-than-ki.html
893506992344,Truyện Tranh/Manga,"6 truyền thuyết không-thể-không-biết của Ba Lan gồm: Nàng tiên cá Vác-xa-va; Hai con dê húc nhau ở Po-dơ-nan; Cá thờn bơn vênh mặt; Rồng Va-ven khác thường; Hoa dương xỉ thần kì và Ổ bánh mì khiến nhà vua mê tít là 1 bộ sách giới thiệu văn học – văn hóa thế giới dành cho thiếu nhi, rất phù hợp với nhóm đề tài đạo đức hướng tới tự nhiên, xã hội; tìm hiểu lịch sử các nước thế giới thuộc danh mục sách của trường mầm non và tiểu học.",Những Truyền Thuyết Không Thể Không Biết Của Ba Lan - Cá Thờn Bơn Vênh Mặt,24,"34,000",,Phương Nam Online, 19 x 19 x 0.5,Truyện Tranh,https://nhasachphuongnam.com/nhung-truyen-thuyet-khong-the-khong-biet-cua-ba-lan-ca-thon-bon-venh-mat.html
893506992346,Truyện Tranh/Manga,"6 truyền thuyết không-thể-không-biết của Ba Lan gồm: Nàng tiên cá Vác-xa-va; Hai con dê húc nhau ở Po-dơ-nan; Cá thờn bơn vênh mặt; Rồng Va-ven khác thường; Hoa dương xỉ thần kì và Ổ bánh mì khiến nhà vua mê tít là 1 bộ sách giới thiệu văn học – văn hóa thế giới dành cho thiếu nhi, rất phù hợp với nhóm đề tài đạo đức hướng tới tự nhiên, xã hội; tìm hiểu lịch sử các nước thế giới thuộc danh mục sách của trường mầm non và tiểu học.",Những Truyền Thuyết Không Thể Không Biết Của Ba Lan - Rồng Va-ven Khác Thường,24,"34,000",,Phương Nam Online,19 x 19 x 0.5,Truyện Tranh,https://nhasachphuongnam.com/nhung-truyen-thuyet-khong-the-khong-biet-cua-ba-lan-rong-va-ven-khac-thuong.html
893506992345,Truyện Tranh/Manga,"6 truyền thuyết không-thể-không-biết của Ba Lan gồm: Nàng tiên cá Vác-xa-va; Hai con dê húc nhau ở Po-dơ-nan; Cá thờn bơn vênh mặt; Rồng Va-ven khác thường; Hoa dương xỉ thần kì và Ổ bánh mì khiến nhà vua mê tít là 1 bộ sách giới thiệu văn học – văn hóa thế giới dành cho thiếu nhi, rất phù hợp với nhóm đề tài đạo đức hướng tới tự nhiên, xã hội; tìm hiểu lịch sử các nước thế giới thuộc danh mục sách của trường mầm non và tiểu học.",Những Truyền Thuyết Không Thể Không Biết Của Ba Lan - Hai Con Dê Húc Nhau Ở Po-dơ-nan,24,"34,000",,Phương Nam Online,19 x 19 x 0.5,Truyện Tranh,https://nhasachphuongnam.com/nhung-truyen-thuyet-khong-the-khong-biet-cua-ba-lan-hai-con-de-huc-nhau-o-po-do-nan.html
893506992347,Truyện Tranh/Manga,"6 truyền thuyết không-thể-không-biết của Ba Lan gồm: Nàng tiên cá Vác-xa-va; Hai con dê húc nhau ở Po-dơ-nan; Cá thờn bơn vênh mặt; Rồng Va-ven khác thường; Hoa dương xỉ thần kì và Ổ bánh mì khiến nhà vua mê tít là 1 bộ sách giới thiệu văn học – văn hóa thế giới dành cho thiếu nhi, rất phù hợp với nhóm đề tài đạo đức hướng tới tự nhiên, xã hội; tìm hiểu lịch sử các nước thế giới thuộc danh mục sách của trường mầm non và tiểu học.",Những Truyền Thuyết Không Thể Không Biết Của Ba Lan - Ổ Bánh Mì Khiến Nhà Vua Mê Tít,24,"34,000",,Phương Nam Online,19 x 19 x 0.5,Truyện Tranh,https://nhasachphuongnam.com/nhung-truyen-thuyet-khong-the-khong-biet-cua-ba-lan-o-banh-mi-khien-nha-vua-me-tit.html
978604564235,Thể Loại Khác,"– Sách Hay Con Đọc Mỗi Ngày là cuốn sách đầu tay của nhà giáo Nghiêm Thị Thủy. Hướng đến các em học sinh thuộc giai đoạn cuối cấp mầm non - đầu cấp tiểu học, cuốn sách là bài học thực hành mỗi ngày về lòng yêu thương và biết ơn trong vòng 4 tuần, bao gồm 4 chủ đề: Cơ thể, Gia đình - cộng đồng, Trường lớp, Những điều xung quanh trong cuộc sống. Nhờ việc lồng ghép các mối tương tác trực tiếp và gián tiếp đến đời sống hằng ngày của trẻ em, mỗi bài học trong 4 tuần yêu thương và biết ơn sẽ mang đến kiến thức khái quát, cơ bản nhất về những sự vật, sự việc, hiện tượng giúp trẻ hiểu biết về chính mình, về cuộc sống, thông qua đó hướng dẫn và giáo dục trẻ về lòng yêu thương, biết ơn.",4 Tuần Yêu Thương Và Biết Ơn,88,"113,000",,Phương Nam Online,24 x 17 x 0.5,Thường Thức/Đời Sống,https://nhasachphuongnam.com/4-tuan-yeu-thuong-va-biet-on.html
978604564686,Thiếu Nhi," là quyển sách tiếp theo của tác giả Hồng Đào sau quyển Siêu nhân Ủn Ỉn (viết chung). Góp nhặt từ các chuyến đi tại những vùng khó khăn, tận mắt chứng kiến những đứa trẻ thiếu thốn cái ăn cái mặc, thiếu thốn cả sách vở, tác giả Hồng Đào, bằng sự xúc động của một cây bút viết truyện thiếu nhi, đã lấy đó làm nguồn cảm hứng mà sáng tác nên các truyện thấm đẫm tình người trong ",Lớp Học Con Cá Vàng,110,"68,000",,Phương Nam Online,19 x 13 x 0.6,Văn Học Thiếu Nhi,https://nhasachphuongnam.com/lop-hoc-con-ca-vang.html
893506992374,Văn Học,"Cuốn sách tuyển chọn các bài báo, công trình, bài viết, sáng tác bàn về vấn đề phụ nữ của bà Huỳnh Thị Bảo Hòa, một trong những nữ sĩ nổi tiếng VN đầu thế kỷ XX, một biểu tượng của phụ nữ Quảng Nam Đà Nẵng thời Pháp thuộc về cải cách nữ quyền, đấu tranh vì quyền lợi phụ nữ trong xã hội. “Bà viết văn, làm báo, diễn thuyết, thành lập Đà thành Nữ công học hội, có mối quan hệ tương kính với các nữ sĩ khác trên khắp vùng Quảng Đà. Cùng với Đạm Phương, Phan Thị Bạch Vân, Huỳnh Thị Bảo Hòa được xem như lá cờ đầu của phong trào phụ nữ VN những năm 1920. Trưởng thành nhờ không khí duy tân sôi nổi của cả vùng Quảng Đà và không gian thị dân cởi mở của Đà Nẵng, Huỳnh Thị Bảo Hòa sớm trở thành một biểu tượng cải cách cho phụ nữ Đà thành. Từ giữa những năm 1920, bà tích cực viết văn, làm báo, tham gia các hoạt động xã hội, tổ chức hội đoàn cho phụ nữ Đà thành, hô hào và thúc giục họ đấu tranh cho quyền phụ nữ, nam nữ bình quyền và nữ quyền.” (Đoàn Ánh Dương). Những quan điểm của bà về nữ quyền gần gũi và thiết thực, chỉ rõ cho chị em phụ nữ đầu thế kỷ phương cách để trở nên người phụ nữ mới được quyền mưu cầu hạnh phúc đích thực, được tôn trọng và có đóng góp cho xã hội. Các luận điểm trong các bài báo của bà cho đến nay vẫn còn tính thời sự, chứ ko hẳn chỉ mang tính “khai sáng” cho chị em phụ nữ cách đây hơn 1 thế kỷ.",Huỳnh Thị Bảo Hòa: Vấn Đề Phụ Nữ Ở Nước Ta,400,"150,000",,Phương Nam Online,24 x 16 x 2,Lý Luận/Nghiên Cứu/Phê Bình,https://nhasachphuongnam.com/huynh-thi-bao-hoa-van-de-phu-nu-o-nuoc-ta.html
978604490098,Văn Học,"Trong tất cả những ân huệ mà chúng ta có thể tạ ơn trời, vị Hoàng hậu trẻ tuổi đã nhận được điều quý giá nhất: đó là thu hút trái tim, chinh phục con người. Khuôn mặt của",Theo Dấu Hoàng Hậu Nam Phương Và Vua Bảo Đại,464,"185,000",,Phương Nam Online,24 x 16 x 2.5,Hồi Ký/Bút Ký/Chân Dung Nhân Vật,https://nhasachphuongnam.com/theo-dau-hoang-hau-nam-phuong-va-vua-bao-dai.html
893535261407,Truyện Tranh/Manga,"Ấn phẩm đặc biệt đồng hành cùng movie, phát hành một lần duy nhất trong mùa phim Conan 2024! Tổng hợp những bài viết, thông tin xoay quanh các nhân vật xuất hiện trong Phim điện ảnh Thám tử lừng danh Conan: Ngôi sao 5 cánh 1 triệu đô, cùng những bài phỏng vấn dàn diễn viên lồng tiếng và những nhân vật chủ chốt trong ekip thực hiện phim! Booklet được in 100% màu trên giấy C, tặng kèm 1 Poster 2 mặt có thể tách rời!",Thám Tử Lừng Danh Conan - Special Booklet - Ngôi Sao 5 Cánh 1 Triệu Đô,28,"35,000",,Phương Nam Online,26 x 18 x 0.5,Manga,https://nhasachphuongnam.com/tham-tu-lung-danh-conan-special-booklet-ngoi-sao-5-canh-1-trieu-do.html
978604567989,Văn Học,"Trong cuốn “Thú Đọc Sách” của Charles Van Doren, vốn là tổng biên tập bộ Bách khoa thư Britannica, đã đề cử chúng ta tìm đọc một tác phẩm của Isak Dinesen bằng lời giới thiệu như sau: “Những câu chuyện trong ",Bảy Chuyện Kể Gothic,790,"320,000",,Phương Nam Online,24 x 16 x 4.5,Văn Học Kinh Điển/Cổ Điển,https://nhasachphuongnam.com/bay-chuyen-ke-gothic.html
978604329248,Văn Học," là tập ghi chép về “nước Huế” phong rêu kiêu sa của nhà báo Minh Tự. Hơn ba mươi bài viết của tác giả trong cuốn sách sách hầu hết được viết vào những năm 2000 - 2002, khi anh từ Đà Lạt trở về quê hương sau gần 10 năm tha phương; và trong lần tái bản này, tác giả có cập nhật, chỉnh sửa các bài viết cho hoàn thiện thêm, cùng hình ảnh minh họa sinh động. Tập ghi chép đã khắc họa đậm nét văn hóa, lối sống của người Huế dưới các góc nhìn khác nhau, từ chuyện ăn theo lối Huế, chuyện cơm hến, mè xửng, tô bún bò đến đường kim mũi chỉ, vành nón bài thơ, gốc mai lão trượng hay phiên chợ mà với tác giả, đó là “lối Huế”. Còn nhà văn Hoàng Phủ Ngọc Tường thì cho rằng lối sống ấy là “tính cách Huế”, với biểu hiện: “thích sống văn hóa hơn là hưởng thụ vật chất, thích sống đẹp hơn là sống giàu có”.",Ochna In The Front Yard (Sách tiếng Anh),248,"185,000",,Phương Nam Online,21 x 14 x 1.2,Lý Luận/Nghiên Cứu/Phê Bình,https://nhasachphuongnam.com/ochna-in-the-front-yard-sach-tieng-anh.html
